date,month,day,year,day_of_water_year,leap_year_index,period,normalized_30_d_trailing_sum_UKLNI,weight_for_30_d_trailing_sum_UKLNI,normalized_30_trailing_sum_precipitation,weight_for_30_d_trailing_sum_precip,normalized_trailing_sum_31_1095_d_precip_in,weight_for_tot_31_1095_d_trailing_sum_precip,normalized_average_swe,weight_for_normalized_weighted_avg_swe,three_mta_normalized_PDO_lag_0,three_mta_normalized_PDO_CN34_lag_0,climate_index_used,climate_index_lag_0,weight_for_climate_index,wetness_index_v20,normalized_wetness_index_v20,trailing_2_week_mean_nwi_v20,ukl_net_inflow_smoothed
2024-12-11,12,11,2024,72,1,5,0.2907784409153229,0.8114148449999999,0.5081163461823515,0.7026830070000001,0.19333652060035872,0.5456117419999997,0.537893453109887,0.14857086,0,0.0718746650527106,3 mta PDO,0,0.41707681500000005,0.7783886343198023,0.30602442562460314,0.34428717712045237,2.6738552005372807
2024-12-12,12,12,2024,73,1,5,0.2856537947828026,0.7985512659999999,0.4921098742961449,0.7169806230000002,0.19441756404962385,0.594180616,0.508740945187397,0.15141627100000002,0,0.0718746650527106,3 mta PDO,0,0.412790115,0.7734932485123289,0.3067821215170014,0.33572637537167627,2.64669134390149
2024-12-13,12,13,2024,74,1,5,0.28416595559446445,0.7856876869999999,0.47772989867607346,0.7312782390000001,0.18747483217410524,0.6427494899999999,0.511198805685219,0.154261682,0,0.0718746650527106,3 mta PDO,0,0.40850341500000004,0.7719769117657818,0.28982253751993237,0.32540577890353956,2.763934449899426
2024-12-14,12,14,2024,75,1,5,0.28365432923070044,0.7728241079999999,0.4569842496320884,0.745575855,0.183220171946136,0.6913183639999998,0.522567860466744,0.157107093,0,0.0718746650527106,3 mta PDO,0,0.404216715,0.7686939135837934,0.278547623338421,0.3149652485068616,2.555467625169731
2024-12-15,12,15,2024,76,1,6,0.28072262209668336,0.7599605630000001,0.46049731409373673,0.759873493,0.18737213248767343,0.73988725,0.604054988467422,0.159952527,0,0.0718746650527106,3 mta PDO,0,0.39993004,0.798512198198218,0.27386793842301416,0.3051466909579435,3.25332994465684
2024-12-16,12,16,2024,77,1,6,0.2801792698994101,0.7481928710000001,0.48375900640713415,0.76341048,0.19184207949540089,0.748132374,0.638485678659559,0.167015961,0,0.0718746650527106,3 mta PDO,0,0.401110802,0.8290953971983713,0.2941068146048546,0.30062019955653607,3.247011189549289
2024-12-17,12,17,2024,78,1,6,0.27841730600218656,0.7364251790000002,0.5042424900535393,0.766947467,0.1757949712199677,0.756377498,0.672292641460747,0.17407939500000008,0,0.0718746650527106,3 mta PDO,0,0.402291564,0.8417606716904726,0.2787497083663504,0.29669735601294756,3.690251340257321
2024-12-18,12,18,2024,79,1,6,0.2826466953299205,0.7246574870000001,0.47263888395167336,0.770484454,0.1781286652171321,0.764622622,0.711362122668199,0.18114282900000006,0,0.0718746650527106,3 mta PDO,0,0.403472326,0.8340423107825556,0.2739940693975422,0.29410669065172723,3.464409766980486
2024-12-19,12,19,2024,80,1,6,0.28432231381414236,0.7128897950000002,0.4803198267609865,0.7740214409999999,0.18731860766390956,0.772867746,0.741982249725631,0.18820626300000004,0,0.0718746650527106,3 mta PDO,0,0.404653088,0.8588865369815567,0.28701274936672827,0.29308068185064184,3.281118335206038
2024-12-20,12,20,2024,81,1,6,0.28235244979121493,0.7011221030000001,0.4885139229681638,0.7775584280000001,0.1860658277983611,0.78111287,0.719713278240239,0.19526969700000002,0,0.0718746650527106,3 mta PDO,0,0.40583385,0.863688267913409,0.27754429864002395,0.29124595581165763,3.1328119109025443
