name,date,ppt
UKL107,2025-03-18,0.04733858146066741
UKL107,2025-03-19,3.54330702574821e-5
UKL107,2025-03-20,0.04602755617907667
UKL107,2025-03-21,0.03359842488146204
UKL107,2025-03-22,0.05835432705916758
UKL107,2025-03-23,2.2440943426973238e-4
UKL107,2025-03-24,0
UKL107,2025-03-25,0
UKL107,2025-03-26,0
UKL107,2025-03-27,0
UKL107,2025-03-28,0.03346850318232859
UKL107,2025-03-29,0.016039369378502914
UKL107,2025-03-30,0.015783463641414492
WIL18,2025-03-15,0.5611889756570652
WIL18,2025-03-16,0.8403700730932041
WIL18,2025-03-17,1.0779881665087123
WIL18,2025-03-18,0.05457873888841765
WIL18,2025-03-19,0.14352361986956258
WIL18,2025-03-20,0.10046850039264349
WIL18,2025-03-21,0.17237008087278352
WIL18,2025-03-22,0.17797637173509975
WIL18,2025-03-23,0.08719684570793092
WIL18,2025-03-24,0
WIL18,2025-03-25,0
WIL18,2025-03-26,0
WIL18,2025-03-27,0.018456692066718277
WIL18,2025-03-28,0.09098818921667384
WIL18,2025-03-29,0.12848818396020123
WIL18,2025-03-30,0
WIL40,2025-03-15,0.6423464347058394
WIL40,2025-03-16,0.9462991849643978
WIL40,2025-03-17,1.3890078687292384
WIL40,2025-03-18,0.21610235604714223
WIL40,2025-03-19,0.10916535309919223
WIL40,2025-03-20,0.1416417275826762
WIL40,2025-03-21,0.18612598809670278
WIL40,2025-03-22,0.24933463945163517
WIL40,2025-03-23,0.1150039331180843
WIL40,2025-03-24,0
WIL40,2025-03-25,0
WIL40,2025-03-26,0
WIL40,2025-03-27,0.03016141690607146
WIL40,2025-03-28,0.16539763277909889
WIL40,2025-03-29,0.16878345819908805
WIL40,2025-03-30,0
WIL62,2025-03-15,0.4916613871657004
WIL62,2025-03-16,0.6833503753181518
WIL62,2025-03-17,1.027310964629406
WIL62,2025-03-18,0.11053936687980112
WIL62,2025-03-19,0.07638188797657884
WIL62,2025-03-20,0.0992834661889264
WIL62,2025-03-21,0.13088188772126447
WIL62,2025-03-22,0.14805905462249996
WIL62,2025-03-23,0.0650669270613062
WIL62,2025-03-24,0
WIL62,2025-03-25,0
WIL62,2025-03-26,0
WIL62,2025-03-27,0.015468503546527053
WIL62,2025-03-28,0.08385038751316821
WIL62,2025-03-29,0.10430314409451222
WIL62,2025-03-30,0
WIL84,2025-03-15,0.705381904061385
WIL84,2025-03-16,0.9514605905127338
WIL84,2025-03-17,1.4857558002622109
WIL84,2025-03-18,0.30187007949108213
WIL84,2025-03-19,0.03588582587054395
WIL84,2025-03-20,0.18039369207667555
WIL84,2025-03-21,0.22421258641040231
WIL84,2025-03-22,0.33263386703851655
WIL84,2025-03-23,0.1813543312192902
WIL84,2025-03-24,0
WIL84,2025-03-25,0
WIL84,2025-03-26,0
WIL84,2025-03-27,0.02364566945654201
WIL84,2025-03-28,0.23848818981741357
WIL84,2025-03-29,0.1851889655346007
WIL84,2025-03-30,0
WIL106,2025-03-15,0.6103582457294615
WIL106,2025-03-16,0.7060354337917538
WIL106,2025-03-17,0.8558700591560424
WIL106,2025-03-18,0.1382598351305864
WIL106,2025-03-19,0.03424409336931124
WIL106,2025-03-20,0.12211416650006152
WIL106,2025-03-21,0.12812204248323217
WIL106,2025-03-22,0.16215746796975924
WIL106,2025-03-23,0.03228346428533239
WIL106,2025-03-24,0
WIL106,2025-03-25,0
WIL106,2025-03-26,0
WIL106,2025-03-27,0
WIL106,2025-03-28,0.13001181009247548
WIL106,2025-03-29,0.0712322813319409
WIL106,2025-03-30,0
WIL128,2025-03-15,0.38906296407143903
WIL128,2025-03-16,0.3888424925916777
WIL128,2025-03-17,0.7303582589457355
WIL128,2025-03-18,0.08028346722520242
WIL128,2025-03-19,0.02017322722382433
WIL128,2025-03-20,0.08109842698405109
WIL128,2025-03-21,0.0605944855006661
WIL128,2025-03-22,0.06279920968483753
WIL128,2025-03-23,0.02111023570608905
WIL128,2025-03-24,0
WIL128,2025-03-25,0
WIL128,2025-03-26,0
WIL128,2025-03-27,0
WIL128,2025-03-28,0.06436614070351669
WIL128,2025-03-29,0.04127165463965709
WIL128,2025-03-30,0
WIL150,2025-03-15,0.3812401313481369
WIL150,2025-03-16,0.3757125749362735
WIL150,2025-03-17,0.9324133865476594
WIL150,2025-03-18,0.12350787327984188
WIL150,2025-03-19,0.013889763064271823
WIL150,2025-03-20,0.09517322375079779
WIL150,2025-03-21,0.07479133568410799
WIL150,2025-03-22,0.07814960216912697
WIL150,2025-03-23,0.04818897547684317
WIL150,2025-03-24,0
WIL150,2025-03-25,0
WIL150,2025-03-26,0
WIL150,2025-03-27,0
WIL150,2025-03-28,0.06783070526723788
WIL150,2025-03-29,0.08517715874619372
WIL150,2025-03-30,0
WIL172,2025-03-15,0.5793070605420692
WIL172,2025-03-16,0.5441456516896647
WIL172,2025-03-17,0.6156732153704786
WIL172,2025-03-18,0.07638976329893578
WIL172,2025-03-19,0.011381889422108809
WIL172,2025-03-20,0.11407873761935497
WIL172,2025-03-21,0.1478779503679651
WIL172,2025-03-22,0.1374409424038384
WIL172,2025-03-23,3.6614173363278235e-4
WIL172,2025-03-24,0
WIL172,2025-03-25,0
WIL172,2025-03-26,0
WIL172,2025-03-27,0
WIL172,2025-03-28,0.15372047274131476
WIL172,2025-03-29,0.03686220392467469
WIL172,2025-03-30,0
WIL194,2025-03-15,0.3160747768372063
WIL194,2025-03-16,0.2426850326417938
WIL194,2025-03-17,0.5444763589093066
WIL194,2025-03-18,0.07111810793088177
WIL194,2025-03-19,0
WIL194,2025-03-20,0.07706692838293361
WIL194,2025-03-21,0.0028779527803105636
WIL194,2025-03-22,0.0017559054622969291
WIL194,2025-03-23,3.543306934082602e-4
WIL194,2025-03-24,0
WIL194,2025-03-25,0
WIL194,2025-03-26,0
WIL194,2025-03-27,0
WIL194,2025-03-28,0.07218897342681885
WIL194,2025-03-29,0.023405512017527906
WIL194,2025-03-30,0
WIL216,2025-03-15,0.15976770656315362
WIL216,2025-03-16,0.15430314334358758
WIL216,2025-03-17,0.5267480039221095
WIL216,2025-03-18,0.013066929156386008
WIL216,2025-03-19,0
WIL216,2025-03-20,0.04012598296788734
WIL216,2025-03-21,0.029677164366864784
WIL216,2025-03-22,0.046133858951057975
WIL216,2025-03-23,7.519684731960297e-4
WIL216,2025-03-24,0
WIL216,2025-03-25,0
WIL216,2025-03-26,0
WIL216,2025-03-27,0
WIL216,2025-03-28,0.037133857959837424
WIL216,2025-03-29,0.013992125828435103
WIL216,2025-03-30,0
SPR16,2025-03-15,0.2661574731661579
SPR16,2025-03-16,0.25640549622182773
SPR16,2025-03-17,0.6259172920166978
SPR16,2025-03-18,0.1004566921023872
SPR16,2025-03-19,0
SPR16,2025-03-20,0.06455905324830784
SPR16,2025-03-21,0.07572440650519424
SPR16,2025-03-22,0.0716102357924454
SPR16,2025-03-23,0.0286535414185111
SPR16,2025-03-24,0
SPR16,2025-03-25,0
SPR16,2025-03-26,0
SPR16,2025-03-27,0
SPR16,2025-03-28,0.01884645599079883
SPR16,2025-03-29,0.15197243277482161
