date,name,ppt,tmean,tmax
2020-12-25,SPR160,0,NA,NA
2020-12-25,SPR185,0,NA,NA
2020-12-25,SPR216,0.02775590485475194,NA,NA
2020-12-25,SPR245,0.01377952732439116,NA,NA
2020-12-26,UKL8,0.941417348666454,NA,NA
2020-12-26,UKL19,0.8561810921496295,NA,NA
2020-12-26,UKL30,0.08917323247654232,NA,NA
2020-12-26,UKL41,0.4498031571155458,NA,NA
2020-12-26,UKL52,0.06744094720975621,NA,NA
2020-12-26,UKL63,0.2090157486322358,NA,NA
2020-12-26,UKL76,0.11066929561885323,NA,NA
2020-12-26,UKL85,0.2592519700057863,NA,NA
2020-12-26,UKL96,0.12374015304985948,NA,NA
2020-12-26,UKL107,0.11192913130512389,NA,NA
2020-12-26,WIL18,0.5573621885044369,NA,NA
2020-12-26,WIL40,0.5469291416678842,NA,NA
2020-12-26,WIL62,0.4203149465125377,NA,NA
2020-12-26,WIL84,0.3830314996674305,NA,NA
2020-12-26,WIL106,0.30858267010666257,NA,NA
2020-12-26,WIL128,0.16137795185479592,NA,NA
2020-12-26,WIL150,0.15125984282005492,NA,NA
2020-12-26,WIL172,0.25413385526401794,NA,NA
2020-12-26,WIL194,0.09137795666071374,NA,NA
2020-12-26,WIL216,0.00862204711737595,NA,NA
2020-12-26,SPR16,0.09299212553369718,NA,NA
2020-12-26,SPR42,0.15964566253301665,NA,NA
2020-12-26,SPR66,0.15062992028364047,NA,NA
2020-12-26,SPR91,0.20216536334180457,NA,NA
2020-12-26,SPR113,0.1977165289751188,NA,NA
2020-12-26,SPR145,0.11279527596601352,NA,NA
2020-12-26,SPR160,0.25775590280848226,NA,NA
2020-12-26,SPR185,0.10417322474201834,NA,NA
2020-12-26,SPR216,0.0296456701173557,NA,NA
2020-12-26,SPR245,0.02362204818275031,NA,NA
2020-12-27,UKL8,0.4225196988563838,NA,NA
2020-12-27,UKL19,0.3410236103328194,NA,NA
2020-12-27,UKL30,0.09114173453623854,NA,NA
2020-12-27,UKL41,0.4546062965092697,NA,NA
2020-12-27,UKL52,0.10771653783602976,NA,NA
2020-12-27,UKL63,0.32059053736408866,NA,NA
2020-12-27,UKL76,0.21870078064325288,NA,NA
2020-12-27,UKL85,0.5022834792850525,NA,NA
2020-12-27,UKL96,0.19464566013005777,NA,NA
2020-12-27,UKL107,0.05944881852217547,NA,NA
2020-12-27,WIL18,0.09996063127292425,NA,NA
2020-12-27,WIL40,0.11885826981912448,NA,NA
2020-12-27,WIL62,0.08834645504087914,NA,NA
2020-12-27,WIL84,0.1182677145079365,NA,NA
2020-12-27,WIL106,0.10031496445963704,NA,NA
2020-12-27,WIL128,0.03795275537986455,NA,NA
2020-12-27,WIL150,0.00964566947906974,NA,NA
2020-12-27,WIL172,0.10976378373273717,NA,NA
2020-12-27,WIL194,0,NA,NA
2020-12-27,WIL216,0.05429133655518059,NA,NA
2020-12-27,SPR16,0.02094488209626806,NA,NA
2020-12-27,SPR42,0.04062991911970724,NA,NA
2020-12-27,SPR66,0.03169291366742352,NA,NA
2020-12-27,SPR91,0.01728346497993769,NA,NA
2020-12-27,SPR113,0.06555117960051289,NA,NA
2020-12-27,SPR145,0.01685039382281266,NA,NA
2020-12-27,SPR160,0.17811024282860943,NA,NA
2020-12-27,SPR185,0.02177165249201256,NA,NA
2020-12-27,SPR216,0.08834645504087914,NA,NA
2020-12-27,SPR245,0.15488189036451927,NA,NA
2020-12-28,UKL8,0,NA,NA
2020-12-28,UKL19,0,NA,NA
2020-12-28,UKL30,0,NA,NA
2020-12-28,UKL41,0,NA,NA
2020-12-28,UKL52,0,NA,NA
2020-12-28,UKL63,0,NA,NA
2020-12-28,UKL76,0,NA,NA
2020-12-28,UKL85,0,NA,NA
2020-12-28,UKL96,0,NA,NA
2020-12-28,UKL107,0,NA,NA
2020-12-28,WIL18,0,NA,NA
2020-12-28,WIL40,0,NA,NA
2020-12-28,WIL62,0,NA,NA
2020-12-28,WIL84,0,NA,NA
2020-12-28,WIL106,0,NA,NA
2020-12-28,WIL128,0,NA,NA
2020-12-28,WIL150,0,NA,NA
2020-12-28,WIL172,0,NA,NA
2020-12-28,WIL194,0,NA,NA
2020-12-28,WIL216,0,NA,NA
2020-12-28,SPR16,0,NA,NA
2020-12-28,SPR42,0,NA,NA
2020-12-28,SPR66,0,NA,NA
2020-12-28,SPR91,0,NA,NA
2020-12-28,SPR113,0,NA,NA
2020-12-28,SPR145,0,NA,NA
2020-12-28,SPR160,0,NA,NA
2020-12-28,SPR185,0,NA,NA
2020-12-28,SPR216,3.937008061013588e-5,NA,NA
2020-12-28,SPR245,0,NA,NA
2020-12-29,UKL8,0,NA,NA
2020-12-29,UKL19,0,NA,NA
2020-12-29,UKL30,0,NA,NA
2020-12-29,UKL41,0,NA,NA
2020-12-29,UKL52,0,NA,NA
2020-12-29,UKL63,0,NA,NA
2020-12-29,UKL76,0,NA,NA
2020-12-29,UKL85,0,NA,NA
2020-12-29,UKL96,0,NA,NA
2020-12-29,UKL107,0,NA,NA
2020-12-29,WIL18,0,NA,NA
2020-12-29,WIL40,0,NA,NA
2020-12-29,WIL62,0,NA,NA
2020-12-29,WIL84,0,NA,NA
2020-12-29,WIL106,0,NA,NA
2020-12-29,WIL128,0,NA,NA
2020-12-29,WIL150,0,NA,NA
2020-12-29,WIL172,0,NA,NA
2020-12-29,WIL194,0,NA,NA
2020-12-29,WIL216,0,NA,NA
2020-12-29,SPR16,0,NA,NA
2020-12-29,SPR42,0,NA,NA
2020-12-29,SPR66,0,NA,NA
2020-12-29,SPR91,0,NA,NA
2020-12-29,SPR113,0,NA,NA
2020-12-29,SPR145,0,NA,NA
2020-12-29,SPR160,0,NA,NA
2020-12-29,SPR185,0,NA,NA
2020-12-29,SPR216,0,NA,NA
2020-12-29,SPR245,0,NA,NA
2020-12-30,UKL8,0.04405511645820197,NA,NA
2020-12-30,UKL19,0.0876377980540118,NA,NA
2020-12-30,UKL30,0.03625984266986997,NA,NA
2020-12-30,UKL41,0.03448818846950381,NA,NA
2020-12-30,UKL52,0.03157480260518592,NA,NA
2020-12-30,UKL63,0.03826771664807177,NA,NA
2020-12-30,UKL76,0.02822834675706278,NA,NA
2020-12-30,UKL85,0.07208661300929513,NA,NA
2020-12-30,UKL96,0.02807086612295916,NA,NA
2020-12-30,UKL107,0.00389763777415583,NA,NA
2020-12-30,WIL18,0,NA,NA
2020-12-30,WIL40,0.01566929141367514,NA,NA
2020-12-30,WIL62,0.01905511800698408,NA,NA
2020-12-30,WIL84,0.0453543287562573,NA,NA
2020-12-30,WIL106,0.04334645477805551,NA,NA
2020-12-30,WIL128,0.05023622137355053,NA,NA
2020-12-30,WIL150,0.08948818905147042,NA,NA
2020-12-30,WIL172,0.05543307056577187,NA,NA
2020-12-30,WIL194,0.07811023494390053,NA,NA
2020-12-30,WIL216,0.02586614193878774,NA,NA
2020-12-30,SPR16,0.04153543100582333,NA,NA
2020-12-30,SPR42,0.07488188781137542,NA,NA
2020-12-30,SPR66,0.0666535416925986,NA,NA
2020-12-30,SPR91,0.11929133745629018,NA,NA
2020-12-30,SPR113,0.09055117922505056,NA,NA
2020-12-30,SPR145,0.01574803173072695,NA,NA
2020-12-30,SPR160,0.07921260172926535,NA,NA
2020-12-30,SPR185,0.02003937021015197,NA,NA
2020-12-30,SPR216,0,NA,NA
2020-12-30,SPR245,0,NA,NA
2020-12-31,UKL8,0.8632283698855423,NA,NA
2020-12-31,UKL19,0.8664960936298521,NA,NA
2020-12-31,UKL30,0.19216535598274292,NA,NA
2020-12-31,UKL41,0.590748036001611,NA,NA
2020-12-31,UKL52,0.1907086560106653,NA,NA
2020-12-31,UKL63,0.4180314972644716,NA,NA
2020-12-31,UKL76,0.3146063061211053,NA,NA
2020-12-31,UKL85,0.5630708679439514,NA,NA
2020-12-31,UKL96,0.3193700970627192,NA,NA
2020-12-31,UKL107,0.23157480194812685,NA,NA
2020-12-31,WIL18,0.49940946533924013,NA,NA
2020-12-31,WIL40,0.5287007834967666,NA,NA
2020-12-31,WIL62,0.46405510639581155,NA,NA
2020-12-31,WIL84,0.427874016949511,NA,NA
2020-12-31,WIL106,0.3451968365766871,NA,NA
2020-12-31,WIL128,0.29649606839878356,NA,NA
2020-12-31,WIL150,0.24732283719881315,NA,NA
2020-12-31,WIL172,0.27669290857990897,NA,NA
2020-12-31,WIL194,0.18755905271515133,NA,NA
2020-12-31,WIL216,0.1212598395159864,NA,NA
2020-12-31,SPR16,0.24909449374581888,NA,NA
2020-12-31,SPR42,0.20330708796583763,NA,NA
2020-12-31,SPR66,0.20125984206913025,NA,NA
2020-12-31,SPR91,0.243937011778824,NA,NA
2020-12-31,SPR113,0.2629527520007036,NA,NA
2020-12-31,SPR145,0.17996063382606808,NA,NA
2020-12-31,SPR160,0.3014566954665297,NA,NA
2020-12-31,SPR185,0.19759842729943944,NA,NA
2020-12-31,SPR216,0.15889762893436463,NA,NA
2020-12-31,SPR245,0.129763779677744,NA,NA
2021-01-01,UKL8,0.2798661284559355,NA,NA
2021-01-01,UKL19,0.2876102267287848,NA,NA
2021-01-01,UKL30,4.84251952546788e-4,NA,NA
2021-01-01,UKL41,0.1716102389838752,NA,NA
2021-01-01,UKL52,0,NA,NA
2021-01-01,UKL63,0.1276141733635129,NA,NA
2021-01-01,UKL76,0.07364566870561735,NA,NA
2021-01-01,UKL85,0.21719290515569253,NA,NA
2021-01-01,UKL96,0.04718897380228118,NA,NA
2021-01-01,UKL107,0,NA,NA
2021-01-01,WIL18,0.08182676758353166,NA,NA
2021-01-01,WIL40,0.09827952685318594,NA,NA
2021-01-01,WIL62,0.05590157246026468,NA,NA
2021-01-01,WIL84,0.09515354013818456,NA,NA
2021-01-01,WIL106,0.05080314602438859,NA,NA
2021-01-01,WIL128,0.00289763785957351,NA,NA
2021-01-01,WIL150,0,NA,NA
2021-01-01,WIL172,0.03504724249126404,NA,NA
2021-01-01,WIL194,0,NA,NA
2021-01-01,WIL216,0,NA,NA
2021-01-01,SPR16,0,NA,NA
2021-01-01,SPR42,0,NA,NA
2021-01-01,SPR66,0,NA,NA
2021-01-01,SPR91,0,NA,NA
2021-01-01,SPR113,0,NA,NA
2021-01-01,SPR145,0,NA,NA
2021-01-01,SPR160,0,NA,NA
2021-01-01,SPR185,0,NA,NA
2021-01-01,SPR216,0,NA,NA
2021-01-01,SPR245,0,NA,NA
2021-01-02,UKL8,0.3157598390353946,NA,NA
2021-01-02,UKL19,0.3911023628054642,NA,NA
2021-01-02,UKL30,0.3756732264841636,NA,NA
2021-01-02,UKL41,0.30835039033664496,NA,NA
2021-01-02,UKL52,0.23205905448733355,NA,NA
2021-01-02,UKL63,0.24554723829734984,NA,NA
2021-01-02,UKL76,0.24725983461995765,NA,NA
2021-01-02,UKL85,0.25206299278679795,NA,NA
2021-01-02,UKL96,0.24634644741148465,NA,NA
2021-01-02,UKL107,0.1221653514021025,NA,NA
2021-01-02,WIL18,0.1087244101396696,NA,NA
2021-01-02,WIL40,0.16198030606968197,NA,NA
2021-01-02,WIL62,0.14111810781824308,NA,NA
2021-01-02,WIL84,0.2523543327812135,NA,NA
2021-01-02,WIL106,0.2393307085112324,NA,NA
2021-01-02,WIL128,0.18153149311936748,NA,NA
2021-01-02,WIL150,0.14490156661807083,NA,NA
2021-01-02,WIL172,0.2930472403999389,NA,NA
2021-01-02,WIL194,0.10648030934371348,NA,NA
2021-01-02,WIL216,0.3303149366003322,NA,NA
2021-01-02,SPR16,0.09868503555538148,NA,NA
2021-01-02,SPR42,0.09624015627883552,NA,NA
2021-01-02,SPR66,0.09906692767706445,NA,NA
2021-01-02,SPR91,0.166771655946266,NA,NA
2021-01-02,SPR113,0.2081692875839594,NA,NA
2021-01-02,SPR145,0.0529763783056905,NA,NA
2021-01-02,SPR160,0.2629763685812162,NA,NA
2021-01-02,SPR185,0.09298425021134024,NA,NA
2021-01-02,SPR216,0.0286299201447194,NA,NA
2021-01-02,SPR245,0.03139763601182953,NA,NA
2021-01-03,UKL8,0.2785314912871113,NA,NA
2021-01-03,UKL19,0.2065236174215482,NA,NA
2021-01-03,UKL30,0.09486220014376905,NA,NA
2021-01-03,UKL41,0.08612992256645143,NA,NA
2021-01-03,UKL52,0.05849999705637534,NA,NA
2021-01-03,UKL63,0.06676377743247926,NA,NA
2021-01-03,UKL76,0.05192519642236665,NA,NA
2021-01-03,UKL85,0.07703543178678499,NA,NA
2021-01-03,UKL96,0.04650000042802706,NA,NA
2021-01-03,UKL107,0.02428346496867382,NA,NA
2021-01-03,WIL18,0.11035826262526624,NA,NA
2021-01-03,WIL40,0.2215866028793215,NA,NA
2021-01-03,WIL62,0.1139921184599869,NA,NA
2021-01-03,WIL84,0.20173620989942176,NA,NA
2021-01-03,WIL106,0.1231062975455457,NA,NA
2021-01-03,WIL128,0.04478346175096166,NA,NA
2021-01-03,WIL150,0.02447637751346498,NA,NA
2021-01-03,WIL172,0.08407873431528648,NA,NA
2021-01-03,WIL194,0,NA,NA
2021-01-03,WIL216,0.07964566936643105,NA,NA
2021-01-03,SPR16,0.01820078750294963,NA,NA
2021-01-03,SPR42,0.05807873770946593,NA,NA
2021-01-03,SPR66,0.04388582518720251,NA,NA
2021-01-03,SPR91,0.00123622042574281,NA,NA
2021-01-03,SPR113,0.03266535406037579,NA,NA
2021-01-03,SPR145,1.2204723843322026e-4,NA,NA
2021-01-03,SPR160,0.02114566761677659,NA,NA
2021-01-03,SPR185,0.01085039316199896,NA,NA
2021-01-03,SPR216,0.03075196752398033,NA,NA
2021-01-03,SPR245,0.07517716546696941,NA,NA
2021-01-04,UKL8,0.46249213181142734,NA,NA
2021-01-04,UKL19,0.35074016240638073,NA,NA
2021-01-04,UKL30,0.17984251337727225,NA,NA
2021-01-04,UKL41,0.2626220447810616,NA,NA
2021-01-04,UKL52,0.09676377604326863,NA,NA
2021-01-04,UKL63,0.16503150068868802,NA,NA
2021-01-04,UKL76,0.08121259569183109,NA,NA
2021-01-04,UKL85,0.24178345372357707,NA,NA
2021-01-04,UKL96,0.07075984177626964,NA,NA
2021-01-04,UKL107,0.00312598407503188,NA,NA
2021-01-04,WIL18,0.24645274079690768,NA,NA
2021-01-04,WIL40,0.34382283218263643,NA,NA
2021-01-04,WIL62,0.22416927683071827,NA,NA
2021-01-04,WIL84,0.40057084691806105,NA,NA
2021-01-04,WIL106,0.26021259037528455,NA,NA
2021-01-04,WIL128,0.15624408646831364,NA,NA
2021-01-04,WIL150,0.16633071298674337,NA,NA
2021-01-04,WIL172,0.22290550817654828,NA,NA
2021-01-04,WIL194,0.1595196761484221,NA,NA
2021-01-04,WIL216,0.1365275551953654,NA,NA
2021-01-04,SPR16,0.08923621628228136,NA,NA
2021-01-04,SPR42,0.0908740111223356,NA,NA
2021-01-04,SPR66,0.09291732405114364,NA,NA
2021-01-04,SPR91,0.1993543332017313,NA,NA
2021-01-04,SPR113,0.16791338057029906,NA,NA
2021-01-04,SPR145,0.02048425083085308,NA,NA
2021-01-04,SPR160,0.12780708590830406,NA,NA
2021-01-04,SPR185,0.04343306924414447,NA,NA
2021-01-04,SPR216,0,NA,NA
2021-01-04,SPR245,0,NA,NA
2021-01-05,UKL8,0.6608936730332262,NA,NA
2021-01-05,UKL19,0.5340314850093811,NA,NA
2021-01-05,UKL30,0.29516535481130046,NA,NA
2021-01-05,UKL41,0.49948816224346015,NA,NA
2021-01-05,UKL52,0.18216140626922367,NA,NA
2021-01-05,UKL63,0.3529881680105615,NA,NA
2021-01-05,UKL76,0.24553148765263597,NA,NA
2021-01-05,UKL85,0.3815747809222364,NA,NA
2021-01-05,UKL96,0.22486613491388757,NA,NA
2021-01-05,UKL107,0.15322440252529354,NA,NA
2021-01-05,WIL18,0.25843701024693766,NA,NA
2021-01-05,WIL40,0.33724409388744925,NA,NA
2021-01-05,WIL62,0.23093700408935547,NA,NA
2021-01-05,WIL84,0.38470470999169537,NA,NA
2021-01-05,WIL106,0.3223621939110944,NA,NA
2021-01-05,WIL128,0.1963228315818967,NA,NA
2021-01-05,WIL150,0.18749212655495473,NA,NA
2021-01-05,WIL172,0.3065708490807241,NA,NA
2021-01-05,WIL194,0.18274408625805472,NA,NA
2021-01-05,WIL216,0.2304645598404051,NA,NA
2021-01-05,SPR16,0.14388188602417473,NA,NA
2021-01-05,SPR42,0.20790156417005645,NA,NA
2021-01-05,SPR66,0.20517322960801013,NA,NA
2021-01-05,SPR91,0.24653935995627577,NA,NA
2021-01-05,SPR113,0.2451102376922848,NA,NA
2021-01-05,SPR145,0.14397637111934153,NA,NA
2021-01-05,SPR160,0.2265590570104404,NA,NA
2021-01-05,SPR185,0.16783464611984614,NA,NA
2021-01-05,SPR216,0.16037400313249725,NA,NA
2021-01-05,SPR245,0.18515354066383183,NA,NA
2021-01-06,UKL8,0.11127164983373929,NA,NA
2021-01-06,UKL19,0.09883858087494618,NA,NA
2021-01-06,UKL30,0,NA,NA
2021-01-06,UKL41,0.08140945059107983,NA,NA
2021-01-06,UKL52,0,NA,NA
2021-01-06,UKL63,0.03604330650464756,NA,NA
2021-01-06,UKL76,0.02120472314789539,NA,NA
2021-01-06,UKL85,0.06249212373898724,NA,NA
2021-01-06,UKL96,0.0168425196737755,NA,NA
2021-01-06,UKL107,5.5118108270909846e-5,NA,NA
2021-01-06,WIL18,0,NA,NA
2021-01-06,WIL40,0.00548425211211827,NA,NA
2021-01-06,WIL62,0,NA,NA
2021-01-06,WIL84,9.645669039074832e-4,NA,NA
2021-01-06,WIL106,0,NA,NA
2021-01-06,WIL128,0,NA,NA
2021-01-06,WIL150,0,NA,NA
2021-01-06,WIL172,0,NA,NA
2021-01-06,WIL194,0,NA,NA
2021-01-06,WIL216,0,NA,NA
2021-01-06,SPR16,0,NA,NA
2021-01-06,SPR42,0,NA,NA
2021-01-06,SPR66,0,NA,NA
2021-01-06,SPR91,0,NA,NA
2021-01-06,SPR113,0.00417716537169584,NA,NA
2021-01-06,SPR145,0,NA,NA
2021-01-06,SPR160,0.06091732209123026,NA,NA
2021-01-06,SPR185,0,NA,NA
2021-01-06,SPR216,0,NA,NA
2021-01-06,SPR245,0,NA,NA
2021-01-07,UKL8,0.5442637721384604,NA,NA
2021-01-07,UKL19,0.5684763615525614,NA,NA
2021-01-07,UKL30,0.34079525414414297,NA,NA
2021-01-07,UKL41,0.4341377798966536,NA,NA
2021-01-07,UKL52,0.211429126619354,NA,NA
2021-01-07,UKL63,0.2976929108927569,NA,NA
2021-01-07,UKL76,0.2045787413289228,NA,NA
2021-01-07,UKL85,0.31931099929208834,NA,NA
2021-01-07,UKL96,0.2220314881933017,NA,NA
2021-01-07,UKL107,0.14187007438479446,NA,NA
2021-01-07,WIL18,0.3391692769809032,NA,NA
2021-01-07,WIL40,0.4054251993735006,NA,NA
2021-01-07,WIL62,0.29714565577469476,NA,NA
2021-01-07,WIL84,0.4687873960479977,NA,NA
2021-01-07,WIL106,0.3710669044434555,NA,NA
2021-01-07,WIL128,0.23729132855032373,NA,NA
2021-01-07,WIL150,0.18777163948599748,NA,NA
2021-01-07,WIL172,0.3810511611578033,NA,NA
2021-01-07,WIL194,0.12671653679975375,NA,NA
2021-01-07,WIL216,0.27454329287911966,NA,NA
2021-01-07,SPR16,0.14592125659852517,NA,NA
2021-01-07,SPR42,0.18402362433005504,NA,NA
2021-01-07,SPR66,0.17187007768886298,NA,NA
2021-01-07,SPR91,0.21403935950572095,NA,NA
2021-01-07,SPR113,0.264669290677769,NA,NA
2021-01-07,SPR145,0.11392913465424788,NA,NA
2021-01-07,SPR160,0.3453779596043384,NA,NA
2021-01-07,SPR185,0.1402480301894541,NA,NA
2021-01-07,SPR216,0.06952361797723244,NA,NA
2021-01-07,SPR245,0.05014566924628311,NA,NA
2021-01-08,UKL8,0.1517283447145477,NA,NA
2021-01-08,UKL19,0.08303937010877716,NA,NA
2021-01-08,UKL30,0.23837401172307535,NA,NA
2021-01-08,UKL41,0.09542125416552928,NA,NA
2021-01-08,UKL52,0.18792126122422104,NA,NA
2021-01-08,UKL63,0.08735432399539497,NA,NA
2021-01-08,UKL76,0.13638976052051455,NA,NA
2021-01-08,UKL85,0.1188228355617974,NA,NA
2021-01-08,UKL96,0.1656889727735144,NA,NA
2021-01-08,UKL107,0.1922677070137084,NA,NA
2021-01-08,WIL18,0.03113385729902372,NA,NA
2021-01-08,WIL40,0.06125590463322918,NA,NA
2021-01-08,WIL62,0.07266928830484706,NA,NA
2021-01-08,WIL84,0.06981889563282644,NA,NA
2021-01-08,WIL106,0.1130196804136742,NA,NA
2021-01-08,WIL128,0.10966534689655456,NA,NA
2021-01-08,WIL150,0.03463385846671157,NA,NA
2021-01-08,WIL172,0.13279920487891972,NA,NA
2021-01-08,WIL194,0.02916141757814903,NA,NA
2021-01-08,WIL216,0.2706574642752099,NA,NA
2021-01-08,SPR16,0.03462204548317616,NA,NA
2021-01-08,SPR42,0.02744881890890166,NA,NA
2021-01-08,SPR66,0.04249999842305822,NA,NA
2021-01-08,SPR91,0.05040551264454999,NA,NA
2021-01-08,SPR113,0.09275983637712132,NA,NA
2021-01-08,SPR145,0.05612598160120446,NA,NA
2021-01-08,SPR160,0.09794881963354396,NA,NA
2021-01-08,SPR185,0.0960157424446166,NA,NA
2021-01-08,SPR216,0.04021653509515477,NA,NA
2021-01-08,SPR245,0.06567716598510742,NA,NA
2021-01-09,UKL8,0.5946377881868619,NA,NA
2021-01-09,UKL19,0.6008937039713221,NA,NA
2021-01-09,UKL30,0.05340944594285619,NA,NA
2021-01-09,UKL41,0.5193543246411902,NA,NA
2021-01-09,UKL52,0.03323621871903187,NA,NA
2021-01-09,UKL63,0.3637047264519639,NA,NA
2021-01-09,UKL76,0.20515353660883867,NA,NA
2021-01-09,UKL85,0.5503385648952694,NA,NA
2021-01-09,UKL96,0.17982676273255838,NA,NA
2021-01-09,UKL107,0.060149604879965,NA,NA
2021-01-09,WIL18,0.23389763719453588,NA,NA
2021-01-09,WIL40,0.27684645389947365,NA,NA
2021-01-09,WIL62,0.2001377916711522,NA,NA
2021-01-09,WIL84,0.30481888553288977,NA,NA
2021-01-09,WIL106,0.22238188841211515,NA,NA
2021-01-09,WIL128,0.15832283365444874,NA,NA
2021-01-09,WIL150,0.20364171876682072,NA,NA
2021-01-09,WIL172,0.18527952704842637,NA,NA
2021-01-09,WIL194,0.22743700057502808,NA,NA
2021-01-09,WIL216,0.00195275581493152,NA,NA
2021-01-09,SPR16,0.13495668651550774,NA,NA
2021-01-09,SPR42,0.17878738913949083,NA,NA
2021-01-09,SPR66,0.17679527988584023,NA,NA
2021-01-09,SPR91,0.30860628668717516,NA,NA
2021-01-09,SPR113,0.2799094380356196,NA,NA
2021-01-09,SPR145,0.14325983881011722,NA,NA
2021-01-09,SPR160,0.3680118050162248,NA,NA
2021-01-09,SPR185,0.1345629861035685,NA,NA
2021-01-09,SPR216,0.1133582629556731,NA,NA
2021-01-09,SPR245,0.1602283425218477,NA,NA
2021-01-10,UKL8,0.04597243830913634,NA,NA
2021-01-10,UKL19,0.07225196661911612,NA,NA
2021-01-10,UKL30,0.05329527254179707,NA,NA
2021-01-10,UKL41,0.02927165331802969,NA,NA
2021-01-10,UKL52,0.04059055189448079,NA,NA
2021-01-10,UKL63,0.02341732265442375,NA,NA
2021-01-10,UKL76,0.03137401473803783,NA,NA
2021-01-10,UKL85,0.02288976288217259,NA,NA
2021-01-10,UKL96,0.04040944763994592,NA,NA
2021-01-10,UKL107,0.02276377884421761,NA,NA
2021-01-10,WIL18,0,NA,NA
2021-01-10,WIL40,0.02449999878725668,NA,NA
2021-01-10,WIL62,0.02027952764916607,NA,NA
2021-01-10,WIL84,0.04746456784526194,NA,NA
2021-01-10,WIL106,0.03739369901146476,NA,NA
2021-01-10,WIL128,0.03311811000343383,NA,NA
2021-01-10,WIL150,0.03742125794643492,NA,NA
2021-01-10,WIL172,0.0327283449060335,NA,NA
2021-01-10,WIL194,0.00122440942218453,NA,NA
2021-01-10,WIL216,0.05843307089617872,NA,NA
2021-01-10,SPR16,0.03250787342627218,NA,NA
2021-01-10,SPR42,0.04040944763994592,NA,NA
2021-01-10,SPR66,0.03533858248567956,NA,NA
2021-01-10,SPR91,0.0283307071745865,NA,NA
2021-01-10,SPR113,0.06335826839987688,NA,NA
2021-01-10,SPR145,1.4566929138258217e-4,NA,NA
2021-01-10,SPR160,0.12486613641573688,NA,NA
2021-01-10,SPR185,0,NA,NA
2021-01-10,SPR216,0,NA,NA
2021-01-10,SPR245,0,NA,NA
2021-01-11,UKL8,0.08799606420862394,NA,NA
2021-01-11,UKL19,0.14294881520308847,NA,NA
2021-01-11,UKL30,2.834645620598568e-4,NA,NA
2021-01-11,UKL41,0.10218897203760824,NA,NA
2021-01-11,UKL52,0,NA,NA
2021-01-11,UKL63,0.06784645591195175,NA,NA
2021-01-11,UKL76,0.03697637732573382,NA,NA
2021-01-11,UKL85,0.10920078735651934,NA,NA
2021-01-11,UKL96,0.02656692829657727,NA,NA
2021-01-11,UKL107,0,NA,NA
2021-01-11,WIL18,0.08063385805745764,NA,NA
2021-01-11,WIL40,0.0872952731575553,NA,NA
2021-01-11,WIL62,0.07114960452703041,NA,NA
2021-01-11,WIL84,0.08331889242637815,NA,NA
2021-01-11,WIL106,0.0540905486880325,NA,NA
2021-01-11,WIL128,0.04798031228733814,NA,NA
2021-01-11,WIL150,0.06375983944089395,NA,NA
2021-01-11,WIL172,0.03900393491654884,NA,NA
2021-01-11,WIL194,0.06899999821279931,NA,NA
2021-01-11,WIL216,0,NA,NA
2021-01-11,SPR16,0.04178346142055481,NA,NA
2021-01-11,SPR42,0.01930708608289403,NA,NA
2021-01-11,SPR66,0.02472834558937493,NA,NA
2021-01-11,SPR91,0.06958661116952972,NA,NA
2021-01-11,SPR113,0.05054724498057929,NA,NA
2021-01-11,SPR145,0.00111023616779038,NA,NA
2021-01-11,SPR160,0.01275196788817878,NA,NA
2021-01-11,SPR185,0.00517716499294821,NA,NA
2021-01-11,SPR216,0,NA,NA
2021-01-11,SPR245,0,NA,NA
2021-01-12,UKL8,0.05499999823532706,NA,NA
2021-01-12,UKL19,0.0836771585809903,NA,NA
2021-01-12,UKL30,0,NA,NA
2021-01-12,UKL41,0.02749212614194614,NA,NA
2021-01-12,UKL52,0,NA,NA
2021-01-12,UKL63,0.02428346496867382,NA,NA
2021-01-12,UKL76,0.02555511833175899,NA,NA
2021-01-12,UKL85,0.03750393709798497,NA,NA
2021-01-12,UKL96,0.00797637804286686,NA,NA
2021-01-12,UKL107,3.1496062196468514e-5,NA,NA
2021-01-12,WIL18,0,NA,NA
2021-01-12,WIL40,0.02402362157040694,NA,NA
2021-01-12,WIL62,0.01318503904530382,NA,NA
2021-01-12,WIL84,0.02651181042663694,NA,NA
2021-01-12,WIL106,0.0196535427739301,NA,NA
2021-01-12,WIL128,0.02165354377641452,NA,NA
2021-01-12,WIL150,0.05688976115129125,NA,NA
2021-01-12,WIL172,0.00868503913635344,NA,NA
2021-01-12,WIL194,0.06146456312945509,NA,NA
2021-01-12,WIL216,0,NA,NA
2021-01-12,SPR16,0.0132874018094671,NA,NA
2021-01-12,SPR42,0.04295669202729473,NA,NA
2021-01-12,SPR66,0.05065354305928148,NA,NA
2021-01-12,SPR91,0.10134252037589006,NA,NA
2021-01-12,SPR113,0.07155511792250506,NA,NA
2021-01-12,SPR145,0.00689763781123274,NA,NA
2021-01-12,SPR160,0.06761417144865502,NA,NA
2021-01-12,SPR185,0.01381889689625717,NA,NA
2021-01-12,SPR216,0,NA,NA
2021-01-12,SPR245,0,NA,NA
2021-01-13,UKL8,1.2751652875284512,NA,NA
2021-01-13,UKL19,1.0649291361410786,NA,NA
2021-01-13,UKL30,0.7286574896865005,NA,NA
